ID,Year,Make,Model,Trim,Unique_ID,Horsepower,Torque,City MPG,Highway MPG,Driveline,Transmission,Hybrid,Fuel Type
CAR000212,2020,Audi,Q8,S,Audi_Q8_2020_S,367,476,35,34,RWD,Automatic,Yes,Hybrid
CAR000213,1997,Hyundai,Ioniq,Convenience,Hyundai_Ioniq_1997_Convenience,176,216,23,28,FWD,CVT,No,Gasoline
CAR000214,2018,Toyota,Tacoma,Signature,Toyota_Tacoma_2018_Signature,385,525,17,16,4WD,Automatic,No,Gasoline
CAR000215,2014,Ford,F-150,AMG,Ford_F-150_2014_AMG,367,533,10,20,4WD,Manual,No,Gasoline
CAR000216,2003,Nissan,Pathfinder,LX,Nissan_Pathfinder_2003_LX,253,338,32,32,RWD,CVT,Yes,Plug-in Hybrid
CAR000217,1999,Hyundai,Accent,Touring,Hyundai_Accent_1999_Touring,275,174,33,35,FWD,CVT,No,Gasoline
CAR000218,2011,Porsche,911,Luxury,Porsche_911_2011_Luxury,348,489,18,20,RWD,Manual,No,Gasoline
CAR000219,2003,Lexus,RX,First Edition,Lexus_RX_2003_First Edition,349,143,39,41,RWD,CVT,Yes,Hybrid
CAR000220,2011,Hyundai,Veloster,LE,Hyundai_Veloster_2011_LE,211,333,39,31,AWD,CVT,Yes,Hybrid
CAR000221,2019,Kia,Telluride,LE,Kia_Telluride_2019_LE,190,270,29,38,AWD,Automatic,No,Gasoline
CAR000222,2004,Hyundai,Ioniq,SE,Hyundai_Ioniq_2004_SE,222,305,28,37,FWD,CVT,No,Gasoline
CAR000223,2005,Volkswagen,Passat,Limited,Volkswagen_Passat_2005_Limited,254,254,31,22,FWD,Dual-Clutch,No,Gasoline
CAR000224,2007,Mercedes-Benz,CLS,Black Label,Mercedes-Benz_CLS_2007_Black Label,356,429,18,21,RWD,Automatic,No,Gasoline
CAR000225,2013,Chevrolet,Impala,Signature,Chevrolet_Impala_2013_Signature,155,594,29,29,RWD,Automatic,No,Gasoline
CAR000226,2001,Audi,S4,Signature,Audi_S4_2001_Signature,262,316,25,24,RWD,Automatic,No,Diesel
CAR000227,2010,Mazda,MX-30,Signature,Mazda_MX-30_2010_Signature,216,142,24,27,4WD,CVT,No,Gasoline
CAR000228,2005,Ford,Escape,EX,Ford_Escape_2005_EX,487,506,25,32,4WD,Automatic,No,Gasoline
CAR000229,2007,Toyota,Venza,LX,Toyota_Venza_2007_LX,231,201,32,32,FWD,Automatic,No,Gasoline
CAR000230,2018,Subaru,WRX,Grand Touring,Subaru_WRX_2018_Grand Touring,212,195,19,36,RWD,Automatic,No,Gasoline
CAR000231,1996,Porsche,911,XLE,Porsche_911_1996_XLE,654,469,19,24,AWD,Automatic,No,Gasoline
CAR000232,2006,Chrysler,Town & Country,Limited,Chrysler_Town & Country_2006_Limited,262,349,24,36,FWD,Dual-Clutch,No,Diesel
CAR000233,1999,Kia,Stinger,Signature,Kia_Stinger_1999_Signature,169,326,26,28,FWD,CVT,No,Gasoline
CAR000234,1995,Nissan,Frontier,Limited,Nissan_Frontier_1995_Limited,130,212,21,22,AWD,Manual,No,Gasoline
CAR000235,2003,Volkswagen,ID.4,Grand Touring,Volkswagen_ID.4_2003_Grand Touring,145,310,23,25,AWD,CVT,No,Gasoline
CAR000236,2022,Honda,CR-V,LX,Honda_CR-V_2022_LX,264,307,32,37,AWD,Automatic,No,Gasoline
CAR000237,2000,Hyundai,Palisade,Premium,Hyundai_Palisade_2000_Premium,145,174,38,36,FWD,Automatic,Yes,Hybrid
CAR000238,2005,Jeep,Compass,Limited,Jeep_Compass_2005_Limited,212,180,24,31,RWD,CVT,No,Gasoline
CAR000239,1996,Porsche,Panamera,XLE,Porsche_Panamera_1996_XLE,404,345,26,39,RWD,Manual,Yes,Plug-in Hybrid
CAR000240,2002,Lexus,LX,First Edition,Lexus_LX_2002_First Edition,193,156,21,33,AWD,Manual,No,Gasoline
CAR000241,2009,BMW,X1,Performance,BMW_X1_2009_Performance,399,401,13,20,RWD,Automatic,No,Gasoline
CAR000242,2019,Volkswagen,Polo,L,Volkswagen_Polo_2019_L,345,339,38,41,RWD,Automatic,Yes,Hybrid
CAR000243,1999,Chevrolet,Tahoe,Premium,Chevrolet_Tahoe_1999_Premium,310,395,32,30,4WD,Automatic,Yes,Hybrid
CAR000244,1996,Honda,Accord,Convenience,Honda_Accord_1996_Convenience,236,269,35,46,AWD,Automatic,Yes,Hybrid
CAR000245,2006,Lexus,LC,Prestige,Lexus_LC_2006_Prestige,298,260,27,23,4WD,Automatic,No,Gasoline
CAR000246,2004,Chrysler,200,Grand Touring,Chrysler_200_2004_Grand Touring,311,305,24,22,4WD,CVT,No,Gasoline
CAR000247,2003,Tesla,Roadster,Signature,Tesla_Roadster_2003_Signature,700,768,114,91,AWD,Automatic,No,Electric
CAR000248,2000,Mercedes-Benz,C-Class,Platinum,Mercedes-Benz_C-Class_2000_Platinum,275,677,21,27,AWD,Automatic,No,Gasoline
CAR000249,2010,Kia,Forte,SE,Kia_Forte_2010_SE,247,246,24,30,FWD,Automatic,No,Gasoline
CAR000250,2008,Kia,EV6,S,Kia_EV6_2008_S,212,279,24,39,FWD,Automatic,No,Diesel
CAR000251,2023,Audi,Q8,Performance,Audi_Q8_2023_Performance,462,476,15,18,AWD,Automatic,No,Gasoline
CAR000252,2021,Ram,ProMaster,GT,Ram_ProMaster_2021_GT,228,726,25,22,RWD,Automatic,No,Gasoline
CAR000253,2016,Honda,Clarity,EX,Honda_Clarity_2016_EX,145,308,33,37,FWD,Automatic,No,Diesel
CAR000254,2014,Chevrolet,Silverado,AMG,Chevrolet_Silverado_2014_AMG,364,595,12,17,RWD,Automatic,No,Diesel
CAR000255,2009,Toyota,Sequoia,L,Toyota_Sequoia_2009_L,193,341,37,39,AWD,Automatic,Yes,Plug-in Hybrid
CAR000256,2020,Ford,Transit,RS,Ford_Transit_2020_RS,243,442,20,23,4WD,Automatic,No,Gasoline
CAR000257,2015,Audi,Q3,Platinum Plus,Audi_Q3_2015_Platinum Plus,550,418,28,22,RWD,Automatic,No,Gasoline
CAR000258,2015,Jeep,Gladiator,Premium,Jeep_Gladiator_2015_Premium,132,366,26,37,FWD,CVT,No,Gasoline
CAR000259,2013,Honda,Pilot,SE,Honda_Pilot_2013_SE,211,231,22,38,AWD,CVT,No,Gasoline
CAR000260,2000,Ford,Escape,Sport,Ford_Escape_2000_Sport,278,285,17,21,RWD,Automatic,No,Gasoline
CAR000261,2020,Hyundai,Santa Fe,LE,Hyundai_Santa Fe_2020_LE,288,310,25,34,FWD,CVT,No,Gasoline
CAR000262,2022,Toyota,Avalon,LE,Toyota_Avalon_2022_LE,145,269,30,36,FWD,Automatic,No,Gasoline
CAR000263,2017,Chrysler,Pacifica,Premium,Chrysler_Pacifica_2017_Premium,282,177,29,24,4WD,CVT,No,Gasoline
CAR000264,2003,Chrysler,200,Limited,Chrysler_200_2003_Limited,213,323,35,41,4WD,Manual,Yes,Plug-in Hybrid
CAR000265,2016,Hyundai,Santa Fe,EX,Hyundai_Santa Fe_2016_EX,298,188,22,26,AWD,CVT,No,Gasoline
CAR000266,2018,Audi,A3,Platinum Plus,Audi_A3_2018_Platinum Plus,353,755,17,29,AWD,Automatic,No,Gasoline
CAR000267,2023,Honda,Accord,S,Honda_Accord_2023_S,264,347,29,36,FWD,CVT,No,Diesel
CAR000268,2003,Chevrolet,Corvette,Signature,Chevrolet_Corvette_2003_Signature,510,640,21,29,RWD,Dual-Clutch,No,Gasoline
CAR000269,2021,Nissan,Leaf,Touring,Nissan_Leaf_2021_Touring,255,171,28,25,FWD,Manual,No,Gasoline
CAR000270,2007,Porsche,Boxster,Luxury,Porsche_Boxster_2007_Luxury,355,672,20,20,RWD,Manual,No,Diesel
CAR000271,2023,Ford,Edge,XLE,Ford_Edge_2023_XLE,443,195,23,26,AWD,Manual,No,Gasoline
CAR000272,2002,Nissan,Maxima,L,Nissan_Maxima_2002_L,224,270,27,33,FWD,CVT,No,Gasoline
CAR000273,2013,Honda,HR-V,Premium,Honda_HR-V_2013_Premium,274,307,43,47,FWD,CVT,Yes,Hybrid
CAR000274,1998,Hyundai,Palisade,Limited,Hyundai_Palisade_1998_Limited,157,172,26,39,FWD,Automatic,No,Gasoline
CAR000275,2022,Jeep,Renegade,Premium,Jeep_Renegade_2022_Premium,264,142,41,37,4WD,Dual-Clutch,Yes,Plug-in Hybrid
CAR000276,2008,Mercedes-Benz,EQS,GT,Mercedes-Benz_EQS_2008_GT,683,775,14,18,AWD,Manual,No,Gasoline
CAR000277,2005,Lexus,LFA,Luxury,Lexus_LFA_2005_Luxury,185,208,26,22,AWD,Manual,No,Gasoline
CAR000278,2011,Audi,RS3,Type R,Audi_RS3_2011_Type R,629,531,23,18,RWD,Automatic,No,Gasoline
CAR000279,2022,Ford,Fusion,Platinum,Ford_Fusion_2022_Platinum,289,430,39,32,AWD,Automatic,Yes,Hybrid
CAR000280,2010,Ram,2500,Premium,Ram_2500_2010_Premium,255,417,18,27,4WD,Automatic,No,Gasoline
CAR000281,1998,Mercedes-Benz,EQE,Performance,Mercedes-Benz_EQE_1998_Performance,314,356,23,19,RWD,Automatic,No,Gasoline
CAR000282,2005,BMW,i3,Luxury,BMW_i3_2005_Luxury,481,652,17,25,AWD,Manual,No,Gasoline
CAR000283,2004,Nissan,Leaf,XLE,Nissan_Leaf_2004_XLE,167,361,23,35,FWD,CVT,No,Gasoline
CAR000284,2022,BMW,1 Series,First Edition,BMW_1 Series_2022_First Edition,383,457,24,34,AWD,Automatic,No,Gasoline
CAR000285,1999,Honda,CR-Z,SE,Honda_CR-Z_1999_SE,141,328,38,40,AWD,Automatic,Yes,Hybrid
CAR000286,1995,Toyota,Land Cruiser,Sport,Toyota_Land Cruiser_1995_Sport,182,377,31,39,AWD,Automatic,Yes,Hybrid
CAR000287,2021,Subaru,Outback,LX,Subaru_Outback_2021_LX,254,147,22,32,FWD,CVT,No,Gasoline
CAR000288,1998,Volkswagen,Golf,Grand Touring,Volkswagen_Golf_1998_Grand Touring,338,289,29,37,FWD,Manual,No,Diesel
CAR000289,2015,Chevrolet,Suburban,Signature,Chevrolet_Suburban_2015_Signature,362,425,23,24,AWD,Automatic,No,Diesel
CAR000290,1997,Audi,RS3,Prestige,Audi_RS3_1997_Prestige,420,572,18,31,AWD,Dual-Clutch,No,Gasoline
CAR000291,2000,Mercedes-Benz,GLC,Sport,Mercedes-Benz_GLC_2000_Sport,440,543,16,18,AWD,Automatic,No,Gasoline
CAR000292,2016,Toyota,Tundra,XLE,Toyota_Tundra_2016_XLE,578,646,15,20,RWD,Automatic,No,Gasoline
CAR000293,2012,BMW,3 Series,Black Label,BMW_3 Series_2012_Black Label,566,342,24,21,RWD,Manual,No,Gasoline
CAR000294,2009,Lexus,GS,M,Lexus_GS_2009_M,201,461,15,20,RWD,Dual-Clutch,No,Gasoline
CAR000295,2007,Toyota,Yaris,Luxury,Toyota_Yaris_2007_Luxury,282,282,31,33,FWD,Automatic,Yes,Hybrid
CAR000296,2017,Chrysler,Town & Country,L,Chrysler_Town & Country_2017_L,302,171,31,31,RWD,Manual,No,Gasoline
CAR000297,2012,Toyota,Land Cruiser,Grand Touring,Toyota_Land Cruiser_2012_Grand Touring,143,265,22,32,AWD,CVT,No,Gasoline
CAR000298,2004,Porsche,911,XLE,Porsche_911_2004_XLE,539,660,23,16,RWD,Dual-Clutch,No,Gasoline
CAR000299,2001,Audi,S6,Platinum Plus,Audi_S6_2001_Platinum Plus,276,722,23,28,AWD,Automatic,Yes,Hybrid
CAR000300,2018,BMW,i4,Black Label,BMW_i4_2018_Black Label,632,731,24,22,RWD,Automatic,No,Gasoline
CAR000301,1997,Honda,Odyssey,S,Honda_Odyssey_1997_S,264,283,23,38,FWD,Automatic,No,Gasoline
CAR000302,1995,Honda,Passport,Luxury,Honda_Passport_1995_Luxury,187,236,26,33,FWD,CVT,No,Gasoline
CAR000303,2015,Honda,Fit,Luxury,Honda_Fit_2015_Luxury,243,318,22,28,AWD,CVT,No,Gasoline
CAR000304,2014,Toyota,Sequoia,Convenience,Toyota_Sequoia_2014_Convenience,134,240,43,44,FWD,CVT,Yes,Hybrid
CAR000305,2002,Subaru,Impreza,LX,Subaru_Impreza_2002_LX,177,152,32,32,4WD,Manual,Yes,Plug-in Hybrid
CAR000306,2017,Ford,F-150,M,Ford_F-150_2017_M,383,492,12,22,4WD,Automatic,No,Gasoline
CAR000307,2019,Toyota,Land Cruiser,Convenience,Toyota_Land Cruiser_2019_Convenience,224,221,26,27,FWD,Automatic,No,Gasoline
CAR000308,2001,Hyundai,Kona,Sport,Hyundai_Kona_2001_Sport,306,297,19,30,FWD,CVT,No,Gasoline
CAR000309,2020,Volkswagen,ID.4,Convenience,Volkswagen_ID.4_2020_Convenience,220,390,25,32,RWD,Dual-Clutch,No,Diesel
CAR000310,2024,Ford,F-150,Premium,Ford_F-150_2024_Premium,355,464,26,23,RWD,Automatic,No,Gasoline
CAR000311,2009,Lexus,ES,Platinum Plus,Lexus_ES_2009_Platinum Plus,335,220,24,34,RWD,Dual-Clutch,No,Diesel
CAR000312,2002,Lexus,RC,First Edition,Lexus_RC_2002_First Edition,237,240,34,42,FWD,Automatic,Yes,Hybrid
CAR000313,1996,Kia,Sportage,L,Kia_Sportage_1996_L,219,189,19,32,AWD,Automatic,No,Gasoline
CAR000314,2011,Mercedes-Benz,E-Class,Sport,Mercedes-Benz_E-Class_2011_Sport,752,435,10,27,AWD,Automatic,No,Gasoline
CAR000315,2015,Honda,Ridgeline,Sport,Honda_Ridgeline_2015_Sport,291,298,24,28,AWD,Automatic,No,Gasoline
CAR000316,2009,Toyota,Highlander,Touring,Toyota_Highlander_2009_Touring,166,174,25,26,FWD,CVT,No,Gasoline
CAR000317,2003,Hyundai,Tucson,S,Hyundai_Tucson_2003_S,166,287,29,30,AWD,Automatic,Yes,Plug-in Hybrid
CAR000318,2015,Dodge,Charger,Sport,Dodge_Charger_2015_Sport,863,917,17,21,AWD,Automatic,No,Gasoline
CAR000319,1999,Nissan,Frontier,S,Nissan_Frontier_1999_S,201,236,27,35,4WD,Dual-Clutch,No,Gasoline
CAR000320,1995,Honda,Odyssey,Convenience,Honda_Odyssey_1995_Convenience,211,288,36,37,FWD,CVT,Yes,Hybrid
CAR000321,2024,Porsche,Cayenne,Ultimate,Porsche_Cayenne_2024_Ultimate,613,603,24,23,AWD,Automatic,No,Gasoline
CAR000322,2009,Audi,Q3,Ultimate,Audi_Q3_2009_Ultimate,583,468,21,23,AWD,Automatic,No,Gasoline
CAR000323,2004,Ford,Fusion,Turbo,Ford_Fusion_2004_Turbo,379,620,20,21,AWD,Automatic,Yes,Hybrid
CAR000324,2022,Ford,Focus,Premium,Ford_Focus_2022_Premium,179,308,26,26,4WD,Automatic,No,Gasoline
CAR000325,2013,BMW,X6,Platinum Plus,BMW_X6_2013_Platinum Plus,532,277,23,34,RWD,Automatic,Yes,Hybrid
CAR000326,2021,Kia,K5,Platinum,Kia_K5_2021_Platinum,262,256,32,37,AWD,Automatic,No,Gasoline
CAR000327,2016,Chevrolet,Corvette,Grand Touring,Chevrolet_Corvette_2016_Grand Touring,625,421,22,28,AWD,Automatic,Yes,Plug-in Hybrid
CAR000328,1997,Mazda,CX-9,Premium,Mazda_CX-9_1997_Premium,182,173,27,22,4WD,CVT,No,Gasoline
CAR000329,1997,Mazda,MX-5,Touring,Mazda_MX-5_1997_Touring,236,395,26,36,4WD,CVT,No,Gasoline
CAR000330,2004,Toyota,Tundra,Convenience,Toyota_Tundra_2004_Convenience,547,579,28,32,4WD,Automatic,Yes,Hybrid
CAR000331,2010,Jeep,Grand Cherokee,Touring,Jeep_Grand Cherokee_2010_Touring,270,356,27,24,AWD,Dual-Clutch,No,Gasoline
CAR000332,2013,Ford,Transit,Limited,Ford_Transit_2013_Limited,160,503,22,21,RWD,Manual,No,Gasoline
CAR000333,2020,Ram,1500,GT,Ram_1500_2020_GT,574,790,12,18,4WD,Automatic,No,Gasoline
CAR000334,2008,Audi,A4,Signature,Audi_A4_2008_Signature,445,364,18,31,AWD,Automatic,No,Gasoline
CAR000335,2004,Jeep,Cherokee,Sport,Jeep_Cherokee_2004_Sport,336,312,22,30,AWD,Automatic,Yes,Plug-in Hybrid
CAR000336,2002,Toyota,Prius,LE,Toyota_Prius_2002_LE,251,206,31,33,AWD,Automatic,No,Gasoline
CAR000337,2015,BMW,i4,Performance,BMW_i4_2015_Performance,565,568,22,16,RWD,Manual,No,Gasoline
CAR000338,2010,Toyota,Sequoia,Limited,Toyota_Sequoia_2010_Limited,287,234,33,28,AWD,CVT,No,Gasoline
CAR000339,1997,Nissan,Armada,Premium,Nissan_Armada_1997_Premium,252,244,25,34,AWD,Dual-Clutch,No,Gasoline
CAR000340,1996,Tesla,Model X,Grand Touring,Tesla_Model X_1996_Grand Touring,634,819,112,95,AWD,Automatic,No,Electric
CAR000341,2001,Ford,Fusion,Limited,Ford_Fusion_2001_Limited,245,233,22,20,RWD,Manual,No,Gasoline
CAR000342,2010,Honda,Odyssey,Platinum,Honda_Odyssey_2010_Platinum,250,209,40,46,FWD,CVT,Yes,Hybrid
CAR000343,2014,Volkswagen,Touareg,Premium,Volkswagen_Touareg_2014_Premium,135,267,28,26,RWD,Automatic,No,Gasoline
CAR000344,2019,Nissan,Sentra,LX,Nissan_Sentra_2019_LX,316,269,35,43,AWD,Manual,Yes,Hybrid
CAR000345,2015,Mercedes-Benz,CLS,Performance,Mercedes-Benz_CLS_2015_Performance,643,788,24,20,AWD,Manual,No,Gasoline
CAR000346,2022,Porsche,Taycan,Prestige,Porsche_Taycan_2022_Prestige,235,658,24,27,RWD,Manual,No,Gasoline
CAR000347,2011,Toyota,Camry,Premium,Toyota_Camry_2011_Premium,132,159,32,40,FWD,CVT,Yes,Hybrid
CAR000348,2004,Dodge,Charger,Touring,Dodge_Charger_2004_Touring,333,577,18,25,RWD,Manual,No,Gasoline
CAR000349,2020,Mercedes-Benz,CLA,Type R,Mercedes-Benz_CLA_2020_Type R,730,332,20,28,RWD,Automatic,No,Gasoline
CAR000350,2016,Audi,RS6,Performance,Audi_RS6_2016_Performance,418,313,14,16,RWD,Manual,No,Gasoline
CAR000351,2017,Toyota,Camry,XLE,Toyota_Camry_2017_XLE,244,167,26,28,AWD,Automatic,No,Gasoline
CAR000352,2016,Dodge,Journey,XLE,Dodge_Journey_2016_XLE,317,216,29,35,RWD,Automatic,No,Gasoline
CAR000353,2007,Hyundai,Tucson,SE,Hyundai_Tucson_2007_SE,248,253,38,41,AWD,Automatic,Yes,Hybrid
CAR000354,2023,Lexus,RC,Type R,Lexus_RC_2023_Type R,241,480,19,28,RWD,Automatic,No,Gasoline
CAR000355,1997,Mercedes-Benz,GLS,Platinum Plus,Mercedes-Benz_GLS_1997_Platinum Plus,256,562,19,24,RWD,Automatic,No,Gasoline
CAR000356,2010,BMW,7 Series,Exclusive,BMW_7 Series_2010_Exclusive,249,752,20,27,AWD,Automatic,No,Gasoline
CAR000357,1995,Tesla,Model Y,Premium,Tesla_Model Y_1995_Premium,502,535,100,100,RWD,Automatic,No,Electric
CAR000358,2003,Toyota,Land Cruiser,Touring,Toyota_Land Cruiser_2003_Touring,295,308,34,31,AWD,Automatic,Yes,Plug-in Hybrid
CAR000359,2012,Volkswagen,Atlas,Premium,Volkswagen_Atlas_2012_Premium,284,274,30,25,AWD,Manual,No,Gasoline
CAR000360,2024,Hyundai,Veloster,EX,Hyundai_Veloster_2024_EX,288,256,34,37,AWD,Automatic,No,Gasoline
CAR000361,2004,Mercedes-Benz,S-Class,Black Label,Mercedes-Benz_S-Class_2004_Black Label,484,313,29,20,AWD,Automatic,No,Gasoline
CAR000362,2021,Ford,Mustang,M,Ford_Mustang_2021_M,535,453,20,24,RWD,Automatic,Yes,Hybrid
CAR000363,2010,Toyota,Venza,LX,Toyota_Venza_2010_LX,175,187,31,38,FWD,Automatic,Yes,Hybrid
CAR000364,2013,Audi,A4,Black Label,Audi_A4_2013_Black Label,566,638,24,26,RWD,Manual,No,Gasoline
CAR000365,2022,Audi,e-tron,Grand Touring,Audi_e-tron_2022_Grand Touring,429,262,22,34,AWD,Manual,No,Gasoline
CAR000366,2018,Toyota,Prius,Sport,Toyota_Prius_2018_Sport,309,390,17,20,FWD,CVT,No,Gasoline
CAR000367,2004,Mazda,CX-3,S,Mazda_CX-3_2004_S,262,241,22,37,AWD,Automatic,No,Gasoline
CAR000368,2008,Volkswagen,Polo,Premium,Volkswagen_Polo_2008_Premium,147,321,18,35,FWD,Automatic,No,Gasoline
CAR000369,2009,Mazda,CX-3,Sport,Mazda_CX-3_2009_Sport,345,427,19,20,4WD,Manual,No,Gasoline
CAR000370,2010,Mercedes-Benz,AMG GT,M,Mercedes-Benz_AMG GT_2010_M,397,747,11,15,AWD,Automatic,No,Gasoline
CAR000371,2021,BMW,1 Series,Prestige,BMW_1 Series_2021_Prestige,320,413,23,36,AWD,Manual,No,Gasoline
CAR000372,2002,Audi,S4,Performance,Audi_S4_2002_Performance,549,758,23,15,AWD,Automatic,No,Diesel
CAR000373,2003,Honda,Fit,Platinum,Honda_Fit_2003_Platinum,235,206,30,27,FWD,Automatic,No,Gasoline
CAR000374,2003,Audi,S6,Prestige,Audi_S6_2003_Prestige,525,552,16,32,AWD,Manual,No,Gasoline
CAR000375,2007,Mercedes-Benz,GLS,Type R,Mercedes-Benz_GLS_2007_Type R,618,686,20,25,RWD,Manual,No,Gasoline
CAR000376,2007,Subaru,Legacy,Platinum,Subaru_Legacy_2007_Platinum,224,269,24,36,FWD,Automatic,No,Gasoline
CAR000377,2020,Mercedes-Benz,GLS,Grand Touring,Mercedes-Benz_GLS_2020_Grand Touring,548,305,24,28,RWD,Manual,No,Gasoline
CAR000378,2016,Mercedes-Benz,A-Class,GT,Mercedes-Benz_A-Class_2016_GT,551,862,11,16,RWD,Automatic,No,Gasoline
CAR000379,2005,Honda,Accord,Premium,Honda_Accord_2005_Premium,147,347,34,26,FWD,Automatic,No,Gasoline
CAR000380,2020,Porsche,Panamera,Prestige,Porsche_Panamera_2020_Prestige,617,510,26,37,AWD,Automatic,No,Gasoline
CAR000381,2005,Dodge,Viper,M,Dodge_Viper_2005_M,344,303,11,23,AWD,Automatic,No,Gasoline
CAR000382,2021,Toyota,Sequoia,L,Toyota_Sequoia_2021_L,286,207,39,45,FWD,Automatic,Yes,Plug-in Hybrid
CAR000383,2018,Volkswagen,Arteon,Premium,Volkswagen_Arteon_2018_Premium,332,252,31,33,RWD,Manual,No,Gasoline
CAR000384,2002,Honda,Ridgeline,Premium,Honda_Ridgeline_2002_Premium,179,213,31,33,FWD,CVT,Yes,Plug-in Hybrid
CAR000385,2015,Volkswagen,Golf,Sport,Volkswagen_Golf_2015_Sport,157,275,17,19,AWD,Manual,No,Gasoline
CAR000386,2019,Nissan,Armada,Premium,Nissan_Armada_2019_Premium,240,271,27,37,FWD,CVT,No,Gasoline
CAR000387,1996,Kia,Forte,EX,Kia_Forte_1996_EX,221,250,32,33,FWD,Automatic,No,Gasoline
CAR000388,2004,Chrysler,Town & Country,LE,Chrysler_Town & Country_2004_LE,128,147,31,29,FWD,Automatic,No,Gasoline
CAR000389,2015,Audi,RS3,Grand Touring,Audi_RS3_2015_Grand Touring,519,476,36,34,RWD,Automatic,Yes,Hybrid
CAR000390,2000,Kia,Sorento,Premium,Kia_Sorento_2000_Premium,274,328,33,27,FWD,Automatic,No,Gasoline
CAR000391,2021,Jeep,Gladiator,Sport,Jeep_Gladiator_2021_Sport,211,386,27,29,RWD,Automatic,No,Gasoline
CAR000392,2013,Audi,RS3,Turbo,Audi_RS3_2013_Turbo,367,350,15,20,RWD,Automatic,No,Gasoline
CAR000393,2015,Mazda,Mazda3,L,Mazda_Mazda3_2015_L,321,204,31,31,RWD,Automatic,No,Gasoline
CAR000394,1999,Volkswagen,Arteon,Signature,Volkswagen_Arteon_1999_Signature,236,326,31,31,FWD,Dual-Clutch,No,Gasoline
CAR000395,2005,Dodge,Charger,Turbo,Dodge_Charger_2005_Turbo,796,898,24,21,RWD,Automatic,Yes,Hybrid
CAR000396,2023,BMW,i4,Signature,BMW_i4_2023_Signature,526,645,30,39,AWD,Automatic,Yes,Hybrid
CAR000397,1998,Mercedes-Benz,A-Class,Grand Touring,Mercedes-Benz_A-Class_1998_Grand Touring,319,589,20,34,AWD,Automatic,No,Gasoline
CAR000398,2012,Lexus,IS,Exclusive,Lexus_IS_2012_Exclusive,323,265,20,29,4WD,Manual,No,Gasoline
CAR000399,2006,Chevrolet,Traverse,Platinum,Chevrolet_Traverse_2006_Platinum,475,496,23,24,AWD,Manual,No,Gasoline
CAR000400,2016,Porsche,Cayenne,Platinum Plus,Porsche_Cayenne_2016_Platinum Plus,467,634,22,21,RWD,Automatic,No,Gasoline
CAR000401,2012,Toyota,Camry,LX,Toyota_Camry_2012_LX,215,298,34,28,FWD,CVT,No,Gasoline
CAR000402,2005,Volkswagen,ID.4,L,Volkswagen_ID.4_2005_L,158,293,30,35,AWD,CVT,No,Gasoline
CAR000403,2014,Kia,Rio,Premium,Kia_Rio_2014_Premium,183,257,42,45,FWD,Automatic,Yes,Hybrid
CAR000404,2005,Honda,Clarity,Convenience,Honda_Clarity_2005_Convenience,174,335,20,28,FWD,Automatic,No,Gasoline
CAR000405,2015,Porsche,Cayenne,S,Porsche_Cayenne_2015_S,507,575,17,24,AWD,Automatic,No,Gasoline
CAR000406,2016,Hyundai,Tucson,S,Hyundai_Tucson_2016_S,271,354,32,29,AWD,CVT,No,Gasoline
CAR000407,2018,Hyundai,Venue,XLE,Hyundai_Venue_2018_XLE,218,294,34,33,FWD,CVT,No,Gasoline
CAR000408,2014,Honda,Odyssey,SE,Honda_Odyssey_2014_SE,186,185,42,38,FWD,Automatic,Yes,Hybrid
CAR000409,2008,Subaru,Legacy,XLE,Subaru_Legacy_2008_XLE,127,189,22,27,4WD,Manual,No,Gasoline
CAR000410,2006,Audi,RS4,XLE,Audi_RS4_2006_XLE,569,418,21,31,RWD,Automatic,No,Gasoline
CAR000411,2024,Nissan,Titan,LE,Nissan_Titan_2024_LE,260,298,26,38,AWD,Manual,No,Gasoline
CAR000412,2018,Porsche,Boxster,Platinum,Porsche_Boxster_2018_Platinum,566,651,23,30,RWD,Manual,No,Gasoline
CAR000413,1999,Nissan,Ariya,LX,Nissan_Ariya_1999_LX,248,218,30,35,FWD,Dual-Clutch,No,Gasoline
CAR000414,2002,Kia,Telluride,Touring,Kia_Telluride_2002_Touring,265,240,34,36,FWD,Automatic,Yes,Hybrid
CAR000415,2021,Chrysler,200,XLE,Chrysler_200_2021_XLE,121,288,24,27,4WD,Manual,No,Gasoline
CAR000416,2023,BMW,i3,First Edition,BMW_i3_2023_First Edition,342,302,25,42,RWD,Automatic,Yes,Plug-in Hybrid
CAR000417,2024,Volkswagen,Polo,Signature,Volkswagen_Polo_2024_Signature,205,266,20,28,FWD,Automatic,No,Gasoline
CAR000418,2004,Chevrolet,Suburban,EX,Chevrolet_Suburban_2004_EX,248,373,25,27,RWD,Automatic,No,Gasoline
CAR000419,2010,Mercedes-Benz,EQS,Touring,Mercedes-Benz_EQS_2010_Touring,587,634,23,27,RWD,Automatic,No,Gasoline
CAR000420,1996,Lexus,NX,First Edition,Lexus_NX_1996_First Edition,134,339,30,34,RWD,Dual-Clutch,No,Gasoline
CAR000421,2008,Mercedes-Benz,GLA,Platinum,Mercedes-Benz_GLA_2008_Platinum,420,279,20,23,RWD,Dual-Clutch,No,Diesel
CAR000422,2008,Mercedes-Benz,CLS,Turbo,Mercedes-Benz_CLS_2008_Turbo,419,530,15,28,RWD,Automatic,No,Gasoline
